,MRSP,Drivetrain,Passenger Capacity,Passenger Doors,Transmission,"Fuel Tank Capacity, Approx (gal)",Engine Type,Brake Type,Brake ABS System,Spare Wheel Material,Front Wheel Material,Rear Wheel Material,Suspension Type - Front,Suspension Type - Rear,Child Safety Rear Door Locks,Daytime Running Lights,Traction Control,Rollover Protection Bars,Fog Lamps,Parking Aid,Tire Pressure Monitor,Back-Up Camera,Stability Control,Basic Miles/km,Basic Years,Corrosion Miles/km,Corrosion Years,Drivetrain Miles/km,Drivetrain Years,Roadside Assistance Miles/km,Roadside Assistance Years,City Mileage,Highway Mileage,Engine Fuel Type,Engine Displacement,Gears,torque,Horsepower,Year,Make,Main Make
25791,37595.0,2,6,4,0,26.0,82,1,0,5,1,1,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,16.0,23.0,86,3.6,8,269.0,305.0,2019,2263,0
25792,41595.0,2,6,4,0,26.0,83,1,0,5,1,1,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,21.0,87,5.7,8,410.0,395.0,2019,2263,0
25793,27395.0,1,3,2,0,32.0,82,1,0,5,6,6,86,100,0,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25794,27395.0,1,3,2,0,26.0,82,1,0,5,6,6,86,100,0,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25795,27395.0,1,3,2,0,26.0,82,1,0,5,1,1,86,100,0,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25796,35345.0,1,6,4,0,26.0,82,1,0,5,1,1,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25797,31295.0,1,6,4,0,26.0,82,1,0,5,6,6,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25798,35345.0,1,6,4,0,26.0,83,1,0,5,1,1,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25799,31295.0,1,6,4,0,26.0,82,1,0,5,1,1,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25800,35345.0,1,6,4,0,26.0,83,1,0,5,1,1,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25801,34595.0,1,6,4,0,26.0,83,1,0,5,6,6,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25802,39995.0,1,6,4,0,26.0,83,1,0,5,4,4,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25803,39995.0,1,6,4,0,26.0,83,1,0,5,1,1,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25804,39995.0,1,6,4,0,26.0,83,1,0,5,1,1,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25805,37995.0,1,6,4,0,26.0,82,1,0,1,1,1,86,100,1,0,1,0,0,1,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25806,33895.0,1,6,4,0,26.0,82,1,0,5,6,6,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25807,37995.0,1,6,4,0,26.0,82,1,0,1,4,4,86,100,1,0,1,0,1,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25808,37995.0,1,6,4,0,26.0,83,1,0,1,1,1,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,15.0,22.0,87,5.7,8,410.0,395.0,2019,2263,0
25809,33895.0,1,6,4,0,26.0,82,1,0,5,1,1,86,100,1,0,1,0,0,0,1,1,1,3,1,4,5,4,4,6,4,17.0,25.0,86,3.6,8,269.0,305.0,2019,2263,0
25810,325000.0,2,5,4,0,19.907237949440734,131,1,0,4,4,4,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,12.0,20.0,139,6.8,8,627.0,563.0,2019,2265,0
25811,492425.0,1,5,4,0,23.8,131,1,0,4,4,4,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,12.0,20.0,139,6.8,8,664.0,563.0,2019,2268,0
25812,450000.0,1,5,4,0,23.8,131,1,0,4,4,4,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,12.0,20.0,139,6.8,8,664.0,563.0,2019,2268,0
25813,492425.0,1,5,4,0,23.8,131,1,0,4,4,4,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,12.0,19.0,139,6.8,8,664.0,563.0,2018,1986,0
25814,417825.0,1,5,4,0,23.8,131,1,0,4,4,4,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,12.0,19.0,139,6.8,8,664.0,563.0,2018,1986,0
25815,449525.0,1,4,2,0,26.4,72,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,5,531.0,453.0,2016,1676,0
25816,492425.0,1,5,4,0,26.4,72,1,0,4,1,1,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,8,531.0,453.0,2016,1676,0
25817,492000.0,1,4,2,0,21.1,72,1,0,4,1,1,24,100,0,1,1,1,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,8,531.0,453.0,2016,1676,0
25818,438325.0,1,4,2,0,26.4,72,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,8,531.0,453.0,2015,1430,0
25819,480175.0,1,5,4,0,26.4,72,1,0,4,1,1,24,100,1,1,1,0,1,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,8,531.0,453.0,2015,1430,0
25820,479775.0,1,4,2,0,21.1,72,1,0,4,1,1,24,100,0,1,1,1,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,19.0,76,6.8,8,531.0,453.0,2015,1430,0
25824,429295.0,1,4,2,1,26.4,27,0,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,8,531.0,453.0,2013,1006,0
25825,470295.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,8,531.0,453.0,2013,1006,0
25826,469900.0,1,4,2,1,21.1,27,0,0,4,1,1,24,100,0,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,8,531.0,453.0,2013,1006,0
25827,408000.0,1,4,2,1,26.4,27,0,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,6,531.0,453.0,2012,818,0
25828,450000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,6,531.0,453.0,2012,818,0
25829,380000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,6,531.0,453.0,2012,818,0
25830,450000.0,1,4,2,1,21.1,27,0,0,4,1,1,24,100,0,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,11.0,18.0,42,6.7,6,531.0,453.0,2012,818,0
25831,450000.0,1,4,2,1,21.1,27,0,0,4,1,1,24,100,0,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2011,639,0
25832,450000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2011,639,0
25833,380000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2011,639,0
25834,408000.0,1,4,2,1,26.4,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,1,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.75,6,531.0,453.0,2010,463,0
25835,450000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2010,463,0
25836,380000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2010,463,0
25837,443000.0,1,4,2,1,21.1,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.75,6,531.0,453.0,2010,463,0
25838,423000.0,1,4,2,1,21.1,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,1,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.75,6,531.0,453.0,2009,297,0
25839,415000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,1,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2009,297,0
25840,400000.0,1,4,2,1,26.4,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,1,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.75,6,531.0,453.0,2009,297,0
25841,407000.0,1,4,2,1,21.1,27,0,0,4,1,1,33,55,0,0,1,1,0,0,0,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.75,6,531.0,453.0,2008,140,0
25842,403000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,0,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2008,140,0
25843,340000.0,1,5,4,1,26.4,27,0,0,4,1,1,75,106,0,1,1,0,0,1,1,0,1,10,2,3,9,9,8,8,6,11.0,18.0,42,6.7,6,531.0,453.0,2008,140,0
25844,333350.0,1,5,4,1,26.4,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,0,1,10,2,4,4,10,3,8,3,13.0,19.0,42,6.7,6,531.0,453.0,2007,3065,0
25845,385500.0,1,5,4,1,26.4,27,0,0,4,1,1,33,55,0,1,1,0,0,1,1,0,1,10,2,4,4,10,3,8,3,13.0,19.0,42,6.7,6,531.0,453.0,2007,3065,0
25847,328750.0,1,5,4,1,26.4,27,0,0,4,1,1,33,55,1,0,1,0,0,1,1,0,1,10,2,4,4,10,3,9,3,12.0,19.0,42,6.75,6,531.0,453.0,2005,2801,0
25848,320000.0,1,5,4,1,26.4,27,0,0,4,1,1,33,55,1,0,1,0,0,1,1,0,1,10,2,4,4,10,3,8,3,13.0,19.0,42,6.75,6,531.0,453.0,2004,2672,0
25849,345900.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2019,2267,0
25850,311900.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2019,2267,0
25851,345900.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2018,1985,0
25852,311900.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2018,1985,0
25853,295850.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,575.0,563.0,2016,1675,0
25854,329325.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,575.0,563.0,2016,1675,0
25855,286750.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,575.0,563.0,2015,1429,0
25856,319400.0,1,5,4,0,21.8,131,1,0,4,1,1,24,100,1,1,1,0,0,1,1,0,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,575.0,563.0,2015,1429,0
25859,246500.0,1,5,4,0,21.8,112,0,0,4,1,1,24,100,0,1,1,0,0,0,1,0,1,10,2,4,6,10,3,9,3,13.0,20.0,111,6.6,8,575.0,563.0,2013,1005,0
25860,290000.0,1,5,4,0,21.8,112,0,0,4,1,1,24,100,0,1,1,0,0,0,1,0,1,10,2,4,6,10,3,9,3,13.0,20.0,111,6.6,8,575.0,563.0,2013,1005,0
25861,246500.0,1,5,4,0,21.8,112,0,0,4,1,1,24,100,0,1,1,0,0,0,1,0,1,10,2,4,6,10,3,9,3,13.0,20.0,111,6.6,8,575.0,563.0,2012,817,0
25862,290000.0,1,5,4,0,21.8,112,0,0,4,1,1,24,100,0,1,1,0,0,0,1,0,1,10,2,4,6,10,3,9,3,13.0,20.0,111,6.6,8,575.0,563.0,2012,817,0
25863,246500.0,1,5,4,0,21.8,112,0,0,4,1,1,24,100,0,1,1,0,0,0,1,0,1,10,2,3,9,9,8,8,6,13.0,20.0,111,6.6,8,575.0,563.0,2011,638,0
25864,245000.0,1,5,4,0,21.8,112,0,0,4,0,0,101,138,0,1,1,0,0,0,1,0,1,10,2,3,9,9,8,8,6,13.0,20.0,111,6.6,8,575.0,563.0,2010,462,0
25865,320500.0,1,4,2,0,21.9,131,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,624.0,2019,2270,0
25866,320500.0,1,4,2,0,21.9,131,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,19.0,139,6.6,8,605.0,624.0,2018,1987,0
25867,304350.0,1,4,2,0,21.9,131,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,590.0,624.0,2016,1677,0
25868,294025.0,1,4,2,0,21.9,131,1,0,4,1,1,24,100,0,1,1,0,0,1,1,1,1,10,2,4,6,10,3,9,3,13.0,21.0,139,6.6,8,590.0,624.0,2015,1431,0
25870,346300.0,1,4,2,0,21.7,131,1,0,4,1,1,24,100,0,1,1,1,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2019,2266,0
25871,346300.0,1,4,2,0,21.7,131,1,0,4,1,1,24,100,0,1,1,1,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,18.0,139,6.6,8,605.0,563.0,2018,1984,0
25872,335000.0,1,4,2,0,21.7,131,1,0,4,1,1,24,100,0,1,1,1,0,1,1,1,1,10,2,4,6,10,3,9,3,12.0,19.0,139,6.6,8,575.0,563.0,2016,1674,0
25887,16140.0,1,2,2,0,7.7,69,2,0,4,1,1,99,109,0,1,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,32.0,39.0,73,1.0,5,100.0,89.0,2016,1708,0
25888,14650.0,1,2,2,0,7.7,69,2,0,4,5,5,99,109,0,1,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,32.0,39.0,73,1.0,5,100.0,89.0,2016,1708,0
25889,18480.0,1,2,2,0,7.7,69,2,0,4,1,1,99,109,0,1,1,0,1,0,1,0,1,6,2,1,4,3,3,5,3,32.0,39.0,73,1.0,5,100.0,89.0,2016,1708,0
25890,17490.0,1,2,2,0,7.7,69,2,0,4,1,1,99,109,0,1,1,0,1,0,1,0,1,6,2,1,4,3,3,5,3,32.0,39.0,73,1.0,5,100.0,89.0,2016,1708,0
25891,17930.0,1,2,2,0,8.7,69,2,0,4,1,1,99,109,0,0,1,1,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2015,1463,0
25892,13270.0,1,2,2,0,8.7,69,2,0,4,5,5,99,109,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2015,1463,0
25893,14930.0,1,2,2,0,8.7,69,2,0,4,1,1,99,109,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2015,1463,0
25894,17930.0,1,2,2,0,8.7,69,2,0,4,1,1,99,109,0,0,1,1,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2014,1232,0
25895,13270.0,1,2,2,0,8.7,69,2,0,4,5,5,99,109,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2014,1232,0
25896,14930.0,1,2,2,0,8.7,69,2,0,4,1,1,99,109,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,73,1.0,5,68.0,70.0,2014,1232,0
25897,17890.0,1,2,2,0,8.7,18,0,0,4,1,1,62,66,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,33,1.0,5,68.0,70.0,2013,1036,0
25898,12490.0,1,2,2,0,8.7,18,0,0,4,5,5,62,66,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,33,1.0,5,68.0,70.0,2013,1036,0
25899,14890.0,1,2,2,0,8.7,18,0,0,4,1,1,62,66,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,5,3,34.0,38.0,33,1.0,5,68.0,70.0,2013,1036,0
25900,17690.0,1,2,2,0,8.7,18,0,0,4,1,1,62,38,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,1,1,34.0,38.0,33,1.0,5,68.0,70.0,2012,845,0
25901,12490.0,1,2,2,0,8.7,18,0,0,4,5,5,62,38,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,1,1,34.0,38.0,33,1.0,5,68.0,70.0,2012,845,0
25902,14690.0,1,2,2,0,8.7,18,0,0,4,1,1,62,38,0,0,1,0,0,0,1,0,1,6,2,1,4,3,3,1,1,34.0,38.0,33,1.0,5,68.0,70.0,2012,845,0
25903,17690.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2011,664,0
25904,12490.0,1,2,2,0,8.7,18,0,0,4,5,5,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2011,664,0
25905,14690.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2011,664,0
25906,20990.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2010,489,0
25907,11990.0,1,2,2,0,8.7,18,0,0,4,5,5,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2010,489,0
25908,13990.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2010,489,0
25909,17990.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2010,489,0
25910,16990.0,1,2,2,0,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2010,489,0
25911,20990.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2009,322,0
25912,11990.0,1,2,2,1,8.7,18,0,0,4,5,5,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2009,322,0
25913,13990.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2009,322,0
25914,17990.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2009,322,0
25915,16990.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,2,0,1,4,1,1,8,6,33.0,41.0,33,1.0,5,68.0,70.0,2009,322,0
25916,16590.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,6,2,1,4,9,8,9,3,33.0,41.0,33,1.0,5,68.0,70.0,2008,162,0
25917,11590.0,1,2,2,1,8.7,18,0,0,4,5,5,67,38,0,0,1,0,0,0,1,0,1,6,2,1,4,9,8,9,3,33.0,41.0,33,1.0,5,68.0,70.0,2008,162,0
25918,13590.0,1,2,2,1,8.7,18,0,0,4,0,0,67,38,0,0,1,0,0,0,1,0,1,6,2,1,4,9,8,9,3,33.0,41.0,33,1.0,5,68.0,70.0,2008,162,0
25925,34295.0,2,5,4,0,16.6,76,1,0,5,1,1,99,41,1,1,1,0,1,0,1,1,1,3,1,4,5,4,4,3,2,26.0,33.0,80,2.5,7,176.0,182.0,2019,2274,0
25926,28795.0,2,5,4,0,16.6,76,1,0,5,1,1,99,41,1,1,1,0,1,0,1,1,1,3,1,4,5,4,4,3,2,26.0,33.0,80,2.5,7,176.0,182.0,2019,2274,0
25930,25695.0,2,5,4,0,15.9,76,1,0,5,1,1,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,28.0,80,2.5,6,174.0,170.0,2018,1989,0
25931,22795.0,2,5,4,0,15.9,76,1,0,5,5,5,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,28.0,80,2.5,6,174.0,170.0,2018,1989,0
25940,25295.0,2,5,4,0,15.9,76,1,0,5,1,1,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2016,1681,0
25941,22395.0,2,5,4,0,15.9,76,1,0,5,5,5,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2016,1681,0
25948,24595.0,2,5,4,0,15.9,76,1,0,5,1,1,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2015,1434,0
25949,22195.0,2,5,4,0,15.9,76,1,0,5,5,5,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2015,1434,0
25956,23495.0,2,5,4,0,15.9,76,1,0,5,1,1,99,41,1,1,1,0,0,0,1,1,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2014,1205,0
25957,21995.0,2,5,4,0,15.9,76,1,0,5,5,5,99,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,22.0,29.0,80,2.5,6,174.0,170.0,2014,1205,0
25963,22495.0,2,5,4,1,16.9,11,0,0,6,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25964,24295.0,2,5,4,0,16.9,11,0,0,6,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2013,1009,0
25965,21295.0,2,5,4,0,16.9,11,0,0,6,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2013,1009,0
25966,24295.0,2,5,4,0,16.9,11,0,0,6,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2013,1009,0
25967,21295.0,2,5,4,0,16.9,11,0,0,6,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2013,1009,0
25968,28395.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,1,0,1,1,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25969,24795.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25970,26995.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,1,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25971,22495.0,2,5,4,1,16.9,11,0,0,6,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25972,29995.0,2,5,4,1,16.9,107,0,0,6,1,1,62,41,1,1,1,0,1,0,1,1,1,3,1,4,5,4,4,3,2,19.0,24.0,106,2.5,4,226.0,224.0,2013,1009,0
25973,27295.0,2,5,4,1,16.9,107,0,0,6,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,19.0,24.0,106,2.5,4,226.0,224.0,2013,1009,0
25974,28395.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,1,0,1,1,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25975,24795.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25976,26995.0,2,5,4,1,16.9,11,0,0,6,1,1,62,41,1,1,1,0,1,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2013,1009,0
25977,21795.0,2,5,4,1,16.9,11,0,0,3,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,4,174.0,170.0,2012,819,0
25978,23595.0,2,5,4,0,16.9,11,0,0,3,1,1,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2012,819,0
25979,20895.0,2,5,4,0,16.9,11,0,0,3,5,5,62,41,1,1,1,0,0,0,1,0,1,3,1,4,5,4,4,3,2,21.0,27.0,26,2.5,5,174.0,170.0,2012,819,0
